score_fingerprint,NA,Asian,Black,Multiple Races,Native American,White
-0.448248555883765|0.755001212935895|0.501758376136422|-0.92410544026643|0.504766672383994|0.910021406598389|-0.490005342755467|-0.403076712507755|-0.0879615414887667|-0.171801285352558|0.360007849521935|-0.21219372516498|-0.711918697692454|-0.925968287978321|-0.385689093265682|-0.0933490674942732|-0.0257584224455059|-0.7562709255144,-1.7567560560186393,-1.743334836124753,-1.7021695109683572,-2.1666054742566,-1.647560606353606,-1.7183870799179048
-0.190436325501651|0.457027360796928|0.14928483357653|0.302994359750301|0.671771727502346|0.644207019358873|-0.711372728459537|0.470925968606025|-0.811832355801016|-0.94998077256605|-0.661281313281506|0.318452409934253|0.48888305015862|-0.397598935756832|0.564038053620607|0.968090479262173|-0.166007441002876|-0.130374801810831,0.40905237126862626,0.9473957085516304,0.6017511312164263,-0.46563387624919417,0.7053743848577142,0.40402420330062216
0.4538404061459|0.0555267566815019|0.337578761857003|-0.74167619086802|0.456889768131077|0.790669245645404|0.451486569363624|0.321575664915144|0.188956439495087|-0.0446111634373665|-0.229557236656547|0.950061028357595|-0.598164777737111|-0.924620099365711|-0.0730619351379573|0.97157241916284|-0.284428219310939|0.59102258970961,1.3886014895979315,2.0590612959116696,1.602537411120634,1.4386144965576628,1.9840099517411243,1.7491871733881923
-0.904324008151889|0.456937538459897|-0.48179617524147|0.52427177503705|-0.428772310726345|-0.793941071256995|-0.51794640859589|0.702033020090312|-0.847907167859375|-0.220998627599329|-0.511728662997484|-0.406202238053083|0.165550948586315|-0.177465876564384|-0.865512720774859|-0.585356921888888|-0.824177115689963|-0.405331055168062,-4.391880149696954,-4.148911538890873,-3.910843670830838,-4.603456700577711,-4.579934245704983,-4.116715030956806
-0.806902475189418|0.0339955645613372|0.158035957254469|-0.53591493377462|0.846254422329366|0.394437417853624|-0.87327948352322|-0.749806988984346|-0.323243002407253|0.604466564487666|-0.124481691513211|-0.0482303937897086|0.265037315431982|-0.716781834606081|-0.0580937531776726|-0.358858857303858|-0.353707579430193|0.449481591582298,-1.6580610304838046,-2.2519356123326966,-1.6460907708297277,-1.9306035002693533,-1.4999490580288692,-1.9519820454073888
0.658880189061165|0.032716607209295|0.172878535930067|0.425837052986026|-0.737254627514631|-0.469181871041656|-0.593924521934241|0.703788610175252|0.481092769186944|-0.439584042876959|-0.345295489765704|0.743722121231258|0.882626973092556|-0.461900718975812|0.300967946182936|0.895604539196938|0.410729248542339|0.101187355350703,2.1234338471549563,2.1352301724565526,2.0249634605306372,1.7052588192435603,1.9282617856903623,2.0025894364521664
-0.922684047371149|-0.40578768402338|0.695420452393591|0.899750752840191|0.980963270179927|-0.631220429670066|-0.4664859729819|-0.944448164664209|0.200066505465657|-0.381399698089808|0.660152539610863|-0.595924674067646|0.319332648534328|-0.881233203224838|-0.896129901986569|-0.505500535015017|0.645455148536712|0.0491418158635497,-0.06107630508486181,-1.1928475264304628,-0.784782548046119,0.5290563583218802,-0.5872502865890662,-0.9087229829242003
-0.554891561623663|0.0599694498814642|-0.938470372930169|0.926137133035809|0.989048583433032|0.935488982126117|-0.234856273047626|0.0959661342203617|0.554478826001287|0.393440166022629|0.647214656695724|0.632378384005278|0.703088776674122|0.0285408920608461|0.810101464390755|-0.431288181804121|0.490205756388605|0.542347135953605,3.8963633205043156,3.3234149700806785,3.4438578517046863,3.7899033669847997,4.101233281963506,3.516993323157487
0.78256994439289|0.0230862954631448|0.728003356605768|-0.21002920717001|0.386709910817444|-0.308407566510141|-0.744714425411075|-0.292992848902941|-0.0242137480527163|-0.262892491184175|0.555900973267853|0.732031339779496|0.944035314023495|-0.686997432261705|0.359452557750046|-0.366208768915385|-0.72423520218581|0.71619652910158,1.3057219874346628,0.7754307266324758,1.33669022005655,0.9107339355008056,0.9419475441643347,1.3227197350380224
0.678943815175444|0.438184463884681|0.0554029471240938|0.57831622986123|-0.375232828781009|-0.919044394977391|-0.887152276933193|0.281560623086989|-0.974797182250768|0.664043839555234|-0.454448866657913|0.253179864492267|-0.370788431260735|-0.933273986913264|-0.728748164139688|0.903276845347136|0.71750665223226|-0.627562641166151,-1.2574344566790387,-1.1647434902066984,-1.1559736151187854,-1.9567080089977633,-2.064777335214118,-1.1374178898928602
0.332684921566397|0.760887473355979|0.0193244344554842|0.150926975533366|-0.909981390926987|-0.881339212879539|-0.437889616470784|-0.758809834718704|-0.879022970795631|0.294516921043396|0.936881273053586|-0.669764116872102|-0.303667397238314|-0.437380963470787|-0.090038541238755|-0.93678453238681|0.116167769767344|0.105815862305462,-2.411163582885638,-3.091172946492831,-2.1637007678858935,-2.098255496704951,-3.0672511607641355,-2.1389817976812813
-0.0255277426913381|0.602556030731648|-0.423772590234876|-0.948950050864369|-0.960481614805758|0.592908944934607|0.151707235258073|0.345487218815833|0.338787722401321|-0.4130446347408|-0.257026935461909|-0.969721771311015|0.326669384259731|-0.0420603333041072|0.161814866121858|-0.271523695904762|-0.053709801286459|0.10238673677668,-1.513445860380307,-1.3834633478273948,-1.4130276215176478,-1.5264126198521504,-1.2932618455650906,-1.53991887077257
-0.544201167766005|-0.435492729302496|-0.662599782459438|0.0913676405325532|-0.474471995141357|-0.0600429554469883|-0.139448146335781|0.611561685800552|-0.225926887243986|0.682444389443845|-0.371486500836909|-0.0190992807038128|0.55714802397415|-0.929178996477276|0.504893280100077|-0.403265677392483|-0.388131390791386|0.442335195839405,-1.458486834098585,-1.7659078821074217,-1.3516903048545053,-1.437415378758063,-1.1824832938223457,-1.5286683017582774
0.195545027963817|-0.822193840518594|-0.202341383788735|-0.942501086276025|-0.138410686980933|0.227642814163119|0.807455952744931|-0.847174498252571|0.341233927756548|-0.923466550651938|0.774001053068787|0.937816715799272|-0.466142979450524|0.506349997129291|-0.0395268900319934|0.574748188722879|0.0482286596670747|0.082492527551949,0.12923119050683457,0.1674669226165861,0.12699126779119038,0.8921780408049623,0.5268077087510998,0.2433040954845233
-0.548866195138544|0.660874222870916|0.795139981433749|0.616379164624959|0.410648410674185|-0.332419615238905|0.276994375977665|-0.0896442788653076|0.0293049234896898|-0.863029185682535|-0.223658469039947|0.493326480034739|0.343764721881598|-0.823737044353038|0.00810989644378424|0.728955964557827|-0.681882375385612|0.465515457093716,1.0902082899119705,1.3224856449291111,1.2913488264355153,1.2722472970529148,1.3941563759387159,1.2847287942058851
-0.293982075992972|0.258828724268824|0.302134989295155|0.896812277846038|-0.0959558361209929|-0.560474324971437|0.576107344590127|-0.613513814751059|0.640035909600556|0.850986668840051|-0.141793604474515|0.890452003572136|0.581758740358055|0.536770428530872|0.0224438062869012|-0.974725564010441|0.316276001278311|-0.691284202970564,2.4097814504639246,1.7547021360602229,1.9628098842718087,2.0095015720153846,2.0039932509340965,2.2194657068130454
0.302125508897007|0.195427915547043|0.160799299832433|0.942554362118244|0.804803412407637|0.0103166708722711|0.872611932922155|-0.529008494224399|0.392888190690428|0.62528967205435|-0.385494742076844|0.674700166098773|0.263373631052673|-0.133183026686311|-0.631620709784329|0.0760326106101274|0.922899928875268|-0.142430421430618,3.7050841643125754,3.395468371345972,2.962448868268014,3.3999013584572824,3.214849360473454,3.2835826098444123
-0.453721418045461|-0.22937570605427|0.445627352688462|-0.830453180707991|0.740914687979966|0.898098260629922|-0.31271290499717|0.713695117738098|-0.770191689487547|-0.398558232467622|-0.557940476108342|-0.346092976629734|0.889870358631015|-0.556105493567884|0.323881880845875|0.00383793516084552|-0.353314550593495|-0.936187574174255,-1.155983453337103,-1.0429436004410189,-1.3856654063871785,-2.3413395905712,-1.2412568093122294,-1.5667904668426738
0.907734443899244|0.780361160635948|-0.526174360420555|0.884386183694005|0.250673776958138|0.925866967532784|0.908118129242212|-0.760703489650041|0.411735258065164|-0.690231641288847|-0.477400696836412|0.698008821811527|0.112674039322883|0.577562911901623|0.0272043631412089|0.694980821106583|0.365813411772251|-0.105500925332308,3.566736212896649,4.011210390475268,3.29316768766881,3.013199902170648,3.682065492736486,3.582910146864947
0.836939676199108|-0.964732239954174|-0.366518484428525|-0.419369862414896|0.288631859235466|-0.814036670140922|-0.00409418623894453|-0.334203517064452|-0.58387198811397|-0.434081338811666|0.727000182960182|0.81864495202899|0.908573103602976|-0.629458325449377|-0.630768052302301|-0.200498200021684|-0.554434980265796|-0.474711030256003,-1.5151008311426266,-2.142088909074664,-1.7866712189119964,-1.9754221309286852,-2.5371345073527967,-1.6922265345525922
0.735617144033313|0.243463953956962|-0.663569933269173|-0.796176980249584|0.692271034698933|-0.392077468335629|0.959912391379476|0.690243070013821|-0.665693282149732|0.722744225058705|-0.88628954347223|-0.0386065011844039|-0.330573926214129|-0.273403657134622|-0.0898696342483163|0.105463784653693|-0.362183299846947|-0.219867198728025,-1.3987188628641887,-0.6877763326124599,-1.079624673052415,-1.8682901051205894,-1.7234221792158981,-0.9477713878579997
0.12769624684006|-0.591184415388852|-0.135154788382351|0.439263176172972|0.75411934684962|0.313882093410939|0.81849256856367|-0.554295368958265|-0.995043757837266|0.421789747197181|-0.819251382723451|-0.4870261750184|0.168450293131173|-0.615956879686564|-0.927831565029919|-0.615194970276207|0.773285395465791|0.575915214139968,-0.34563378563616426,-0.7444476832480481,-1.0012911084681508,-0.2509819893321643,-0.6391714223582918,-0.998588977638766
-0.435042709577829|-0.25697529874742|0.580854591913521|0.339750771876425|-0.0745724434964359|0.587607477791607|-0.357889529317617|-0.28920573880896|0.748344522435218|-0.0184953468851745|0.994126217905432|-0.2052181516774|0.267841290216893|-0.545586122199893|-0.384834556374699|-0.0838843043893576|-0.783471507951617|0.230841452255845,0.9143420587992296,0.4288987134428074,0.6395899091937786,1.157052985439077,1.0082128047477454,0.6848057157615675
0.216900660190731|0.193222231697291|0.844951830804348|0.439117772970349|-0.0459235711023211|-0.337231017649174|-0.365843159146607|0.110046049114317|0.192302632611245|-0.151365316938609|-0.6141441995278|-0.390334466006607|0.574518966022879|-0.188941278494895|-0.0478217829950154|-0.152482177596539|-0.711021922528744|-0.837480407673866,-0.3325838375487365,-0.27868368527852,-0.39411131824383994,-1.2162524870752047,-0.6894263628792638,-0.4381685071493943
0.53637608513236|-0.891293317545205|0.805258729495108|-0.441293035168201|-0.94071078998968|-0.582554667256773|0.738940803334117|-0.334138046484441|-0.986555829178542|0.739098215475678|0.221799970138818|0.400217156857252|0.284436613786966|0.301863751839846|-0.209336935542524|0.230833137407899|0.0480612516403198|0.257929818704724,0.2495669382740743,-0.10192251270636919,0.07805483445300959,0.5021046616447469,-0.20271490189867714,0.23423054672205465
-0.768488742411137|-0.440867633093148|-0.728475873824209|-0.905243617016822|-0.346316487994045|0.770721600856632|-0.534346941392869|-0.399734336417168|0.561743083875626|-0.084325629286468|0.937286443077028|0.279298766516149|-0.501129900570959|0.779040751513094|0.804652421735227|0.578898892737925|0.898821064271033|0.951567338779569,0.644905773375649,0.3762545497932782,0.7698930783330945,1.7403897852792094,1.5549980325081076,0.5488280642382021
0.915565710514784|0.853669202420861|-0.0240328446961939|-0.999585687182844|-0.204036384820938|0.57460675900802|-0.923176014795899|-0.188998226076365|0.68355726916343|0.38726650364697|0.107179495040327|0.472246680408716|-0.452382445335388|0.229274886194617|-0.248236001003534|0.489881542976946|-0.587707499042153|-0.594686232041568,-0.329380593332462,0.08724816059693695,0.0586772558438868,-1.3362241486397881,-0.434748490092655,0.12313554968344038
-0.44716219836846|0.774459932465106|0.139647929463536|0.401051486376673|-0.406976174097508|0.918212383519858|0.660460833925754|0.344721155706793|0.798355656675994|0.0870981034822762|0.122663714457303|0.997770344372839|-0.918589139357209|-0.854018771089613|0.718975414056331|0.757877399213612|-0.460486652329564|-0.671854204963893,1.8659883353859186,2.541548003287365,2.191812706028577,1.7738848780747503,2.796261651301757,2.509327008925817
-0.258783248718828|0.41433317027986|0.429580424446613|0.536089709028602|0.624090747907758|-0.661104476079345|0.0286068008281291|0.855196818243712|0.119244224391878|-0.235130439512432|0.625526643358171|0.467468071728945|-0.593222644180059|0.878678850829601|0.698534864466637|-0.255242229904979|-0.868816439062357|0.182064939290285,1.5143570160493254,2.206768454099074,2.1868239687035653,1.9604728251850854,1.8146274912791949,2.345525761550974
-0.191354987211525|-0.537717888131738|0.163892278913409|0.998360388912261|0.168437148444355|-0.0889640538953245|0.957035165745765|0.392505539115518|-0.622376174665987|0.4677017130889|0.261800060514361|0.888489810284227|-0.638596151024103|-0.760148988571018|0.71012662537396|0.337845643050969|0.192626385949552|0.826257475186139,2.373541056353133,2.541414110129699,2.469713931211219,3.2542583654634654,2.9307788716396317,2.716259066105875
-0.683838021475822|0.102404267992824|-0.392227791715413|-0.918113975785673|0.409063506405801|0.754993569105864|-0.70810487261042|0.816633864771575|0.413003196939826|0.553868141956627|0.840599081944674|0.148234725464135|-0.138363176491112|0.192146487068385|0.176657744217664|-0.94149210723117|-0.970802512485534|0.0738647137768567,-0.9074422048404813,-0.8532564813892046,-0.5491594282259165,-1.0212764942863335,-0.5713550386562323,-0.5817123236338565
0.671127429232001|-0.900285834912211|-0.184041375759989|-0.104282373096794|0.38666914543137|-0.960972025524825|-0.812940832227468|-0.0967070842161775|-0.806861019227654|0.719967683311552|-0.84018037468195|-0.567218625918031|-0.931299071758986|0.667629854753613|-0.869218678679317|0.805130635388196|0.629699567798525|-0.0331363645382226,-2.62513216676889,-2.2784626838440696,-2.459058265544095,-2.6063526645147554,-3.0617919923349595,-2.710668274735898
0.973192798439413|-0.45158064737916|-0.62782245920971|0.21624210383743|-0.209161802195013|-0.43264220142737|-0.467197576537728|0.229586988221854|-0.689903607591987|0.760056633502245|-0.208945821970701|-0.14532554615289|-0.273698331322521|0.279814006760716|-0.716464367229491|0.115737895481288|0.882404549047351|-0.825361961033195,-1.1134845663676969,-1.150569753985231,-1.3530926458761785,-1.7443482513229052,-2.014263237003858,-1.2848924494564558
-0.765513630118221|-0.0288315070793033|0.634410353377461|-0.209898538421839|0.279947228264064|-0.719838230870664|0.00685320748016238|0.49923298927024|0.457166531123221|0.656375498045236|0.171811192762107|0.302070195786655|0.305669012945145|0.575963731855154|0.643791159149259|0.577347137965262|0.118173727765679|-0.270289971958846,1.9470935731194914,1.87952006480967,1.948800362629764,2.0471381935290993,1.8712114289170132,1.952083435576117
-0.784294174984097|-0.425992009695619|-0.817778145428747|-0.685016767121851|0.889912318903953|0.535573842469603|-0.834882644936442|0.286342401988804|0.148362059146166|-0.56992108700797|0.0416170321404934|-0.250213438645005|-0.283999612554908|0.630504744593054|0.397888903971761|0.692198186647147|-0.687013544607908|-0.0475770542398095,-2.040756329288706,-1.5303464919018248,-1.5924495718545384,-2.0220751589629797,-1.3884087774902583,-1.9513007023043054
-0.0374856404960155|-0.824315650388598|0.102230166085064|0.413067673798651|-0.566945261321962|-0.0739923790097237|0.360788376070559|0.0251651173457503|-0.913361786864698|-0.110159758944064|0.726211261469871|0.932317455299199|0.123503224924207|-0.206541978754103|-0.236793089658022|0.153635367751122|-0.841369715984911|0.309759418480098,-0.31234750855946913,-0.38347518048249185,-0.18646882931675968,0.015922315418720245,-0.2500244980910793,-0.03239463950397775
0.361129915807396|-0.7166304779239|-0.941275221761316|0.31375298788771|0.107332609128207|0.131336993072182|-0.524717481341213|-0.602318159770221|0.469488192815334|-0.669741632416844|0.590758193284273|0.900853530038148|-0.449784764554352|-0.5984523803927|0.68501189397648|0.297064460348338|0.810631528962404|0.508764983154833,0.6534738017828204,0.2964178387075663,0.6273110197719048,1.2408039338576298,1.1372268842688453,0.5495785781042346
-0.709731506649405|0.0232834205962718|0.760251305997372|0.300323514267802|-0.0430020992644131|-0.75250232219696|0.296336553990841|0.117097365204245|0.462135408073664|-0.0575710763223469|0.0172297302633524|-0.121833181008697|0.380966971628368|-0.759086715988815|0.709823611658067|-0.983932956121862|0.343798162881285|0.0146187320351601,0.6998645102139562,0.10718791450684269,0.5069290279622052,1.170032467149819,0.7708040284148107,0.4872323709975295
-0.984131074976176|-0.405289643909782|-0.146071955561638|-0.787121312692761|-0.904072686098516|-0.0411303332075477|-0.64071379462257|-0.774635243695229|0.053017214871943|0.624084450304508|-0.668436126317829|0.409253051038831|-0.239930124022067|0.687377833295614|0.331679244060069|-0.455855028238147|-0.216058094054461|0.122718966100365,-3.1910878577153197,-3.4447302215577413,-2.7401015563199675,-3.043003954381372,-2.4011337177983174,-3.125117057368914
0.549179831985384|-0.396796089131385|-0.900626598857343|0.686559960246086|0.7147326618433|0.391506660263985|-0.716900810133666|0.10314760170877|0.649308863095939|-0.449542792513967|0.0774784511886537|-0.638443753123283|-0.665614861994982|-0.0947587960399687|0.0476755164563656|-0.805286183021963|0.647787545341998|-0.68657888751477,-0.516740815259982,-0.5111419298841308,-0.7633646027797281,-0.7260269361237685,-0.5674614615893613,-0.8000434343846138
-0.897001441102475|-0.354706773068756|0.781823101919144|-0.332805409096181|-0.306586938444525|-0.473931817337871|-0.737285000272095|-0.881379460450262|0.310391889419407|0.603607907891273|-0.0425608702935278|-0.480249708052725|-0.466407561209053|0.872429008129984|0.811706688720733|-0.164199627004564|0.237187022343278|-0.778558665886521,-1.4500443377299235,-1.8739184599524985,-1.3264591365267902,-1.3346569347816208,-1.183284679489831,-1.6033351003052363
-0.160774352494627|0.507727610412985|-0.471978346351534|0.940800863783807|-0.0339590557850897|0.85551488539204|0.278926089406013|0.63288290053606|0.45653475029394|-0.922140039037913|0.0294776204973459|-0.459686741232872|-0.593255219515413|-0.0812801057472825|0.728595129679888|0.469553846400231|0.411368903703988|-0.483972295653075,1.5359189364477062,2.2012471183979265,1.5613567701816835,1.6501961736163746,2.1296339898525427,1.6670889807907634
-0.449473364278674|0.0265911142341793|0.123377286829054|0.214577401056886|0.200281536206603|-0.526617418043315|-0.925084584858268|0.107210559770465|-0.0909872790798545|-0.0393154011107981|0.506903793197125|-0.657066348474473|0.716340876650065|0.130754181649536|0.832605028059334|0.565693367272615|-0.417205107398331|0.855387105606496,0.44816796316299584,0.12047734310229617,0.6487147723320286,0.7639932503302892,0.41550207269222783,0.3537754904290089
-0.106149252969772|0.613364785909653|-0.0709575959481299|0.514380360487849|-0.335598710924387|0.454523160587996|0.849581647664309|0.863088923040777|-0.277867888100445|-0.144181989599019|-0.783594003878534|-0.854045461397618|0.591637584846467|0.43090432183817|0.756439571268857|0.39734614174813|0.585471690632403|0.893240845762193,2.64657481838949,3.0902561077071975,2.5431297933070542,2.894555414918189,2.968475457195503,2.536302260367285
0.0759849203750491|0.500188527628779|-0.497079867869616|-0.766910024452955|-0.191422899253666|0.941580620594323|-0.00631001498550177|-0.720513807144016|-0.708265542984009|0.371807922143489|0.622126386500895|0.456192128825933|-0.778438824694604|-0.40855884924531|0.399093138054013|-0.374964805319905|-0.061667856760323|-0.915902114007622,-1.8565414785873144,-1.947264949247862,-1.6300918692158086,-2.4181580359271417,-1.7486207529592017,-1.488195928740102
0.216844132170081|-0.204604791011661|0.48589500784874|0.457105988170952|-0.279599455650896|-0.0493374052457511|-0.435540688224137|-0.182343182619661|0.153698519337922|0.251246869564056|-0.264005868695676|-0.0408849157392979|-0.604489416815341|-0.446351181715727|0.452507806010544|-0.660866130609065|0.618606223724782|-0.869140419643372,-0.32965044064912946,-0.5187938504541914,-0.4422934362876091,-0.6294975274863343,-0.2681993312590445,-0.4283953492316643
0.513182207942009|0.227189621888101|0.579754604026675|0.877258965745568|-0.722897392697632|0.725017749704421|-0.472681731916964|0.925423657987267|-0.938668023329228|0.93041630834341|0.561774902511388|-0.431350935716182|-0.676002104301006|0.526026310399175|0.10763512738049|0.674798150546849|0.377083437051624|0.831190979573876,2.7111518619116395,3.192848113256817,2.8530464067925805,2.940887992316857,2.7804012548411263,3.0366460806909292
0.379846605006605|0.658831873908639|0.207224466837943|-0.740554507356137|-0.120813944377005|-0.235772458370775|0.202412847429514|0.912337982095778|0.66098935669288|0.203924456611276|-0.282745135482401|0.733417390845716|0.149823899846524|-0.639768696390092|-0.732595687266439|0.441953456494957|0.883189628366381|-0.280971067491919,1.5765866730944254,1.7652800630778074,1.3583983263298351,1.2555163960903883,1.1439334958558902,1.5639164858643768
0.202849995344877|0.555899041704834|-0.209287942387164|0.416774414014071|-0.469234598334879|0.181325641460717|-0.367110710591078|0.00407853629440069|-0.403267651796341|-0.632993990089744|0.373784860596061|0.477930358145386|0.533210624009371|0.443510503973812|-0.989872359205037|-0.257759348489344|-0.636820695362985|-0.386834037024528,-0.6351775764953345,-0.5620018362688521,-0.5833967954640414,-1.2698452738424142,-1.090779118759868,-0.4692156603398544
